comment,,,
CbusOpCodeParams,0xCF,00:07,Mins
CbusOpCodeParams,0xCF,08:15,Hrs
CbusOpCodeParams,0xCF,16:19,WkDay
CbusOpCodeParams,0xCF,20:23,Month
CbusOpCodeParams,0xCF,24:31,Div
CbusOpCodeParams,0xCF,32:39,MDay
CbusOpCodeParams,0xCF,40:47,Temp
CbusOpCodeParams,0xD0,00:07,NNHigh
CbusOpCodeParams,0xD0,08:15,NNLow
CbusOpCodeParams,0xD0,00:15,NodeNumber
CbusOpCodeParams,0xD0,16:23,ENHigh
CbusOpCodeParams,0xD0,24:31,ENLow
CbusOpCodeParams,0xD0,16:31,EventNumber
CbusOpCodeParams,0xD0,32:39,Data1
CbusOpCodeParams,0xD0,40:47,Data2
CbusOpCodeParams,0xD1,00:07,NNHigh
CbusOpCodeParams,0xD1,08:15,NNLow
CbusOpCodeParams,0xD1,00:15,NodeNumber
CbusOpCodeParams,0xD1,16:23,ENHigh
CbusOpCodeParams,0xD1,24:31,ENLow
CbusOpCodeParams,0xD1,16:31,EventNumber
CbusOpCodeParams,0xD1,32:39,Data1
CbusOpCodeParams,0xD1,40:47,Data2
CbusOpCodeParams,0xD2,00:07,NNHigh
CbusOpCodeParams,0xD2,08:15,NNLow
CbusOpCodeParams,0xD2,00:15,NodeNumber
CbusOpCodeParams,0xD2,16:23,ENHigh
CbusOpCodeParams,0xD2,24:31,ENLow
CbusOpCodeParams,0xD2,16:31,EventNumber
CbusOpCodeParams,0xD2,32:39,EVIndex
CbusOpCodeParams,0xD2,40:47,EVValue
CbusOpCodeParams,0xD3,00:07,NNHigh
CbusOpCodeParams,0xD3,08:15,NNLow
CbusOpCodeParams,0xD3,00:15,NodeNumber
CbusOpCodeParams,0xD3,16:23,ENHigh
CbusOpCodeParams,0xD3,24:31,ENLow
CbusOpCodeParams,0xD3,16:31,EventNumber
CbusOpCodeParams,0xD3,32:39,EVIndex
CbusOpCodeParams,0xD3,40:47,EVValue
CbusOpCodeParams,0xD4,00:07,NNHigh
CbusOpCodeParams,0xD4,08:15,NNLow
CbusOpCodeParams,0xD4,00:15,NodeNumber
CbusOpCodeParams,0xD4,16:23,ENHigh
CbusOpCodeParams,0xD4,24:31,ENLow
CbusOpCodeParams,0xD4,16:31,EventNumber
CbusOpCodeParams,0xD4,32:39,Data1
CbusOpCodeParams,0xD4,40:47,Data2
CbusOpCodeParams,0xD5,00:07,NNHigh
CbusOpCodeParams,0xD5,08:15,NNLow
CbusOpCodeParams,0xD5,00:15,NodeNumber
CbusOpCodeParams,0xD5,16:23,ENHigh
CbusOpCodeParams,0xD5,24:31,ENLow
CbusOpCodeParams,0xD5,16:31,EventNumber
CbusOpCodeParams,0xD5,32:39,Data1
CbusOpCodeParams,0xD5,40:47,Data2
CbusOpCodeParams,0xD8,00:07,NNHigh
CbusOpCodeParams,0xD8,08:15,NNLow
CbusOpCodeParams,0xD8,00:15,NodeNumber
CbusOpCodeParams,0xD8,16:23,DNHigh
CbusOpCodeParams,0xD8,24:31,DNLow
CbusOpCodeParams,0xD8,16:31,DeviceNumber
CbusOpCodeParams,0xD8,32:39,Data1
CbusOpCodeParams,0xD8,40:47,Data2
CbusOpCodeParams,0xD9,00:07,NNHigh
CbusOpCodeParams,0xD9,08:15,NNLow
CbusOpCodeParams,0xD9,00:15,NodeNumber
CbusOpCodeParams,0xD9,16:23,DNHigh
CbusOpCodeParams,0xD9,24:31,DNLow
CbusOpCodeParams,0xD9,16:31,DeviceNumber
CbusOpCodeParams,0xD9,32:39,Data1
CbusOpCodeParams,0xD9,40:47,Data2
CbusOpCodeParams,0xDD,00:07,NNHigh
CbusOpCodeParams,0xDD,08:15,NNLow
CbusOpCodeParams,0xDD,00:15,NodeNumber
CbusOpCodeParams,0xDD,16:23,DNHigh
CbusOpCodeParams,0xDD,24:31,DNLow
CbusOpCodeParams,0xDD,16:31,DeviceNumber
CbusOpCodeParams,0xDD,32:39,Data1
CbusOpCodeParams,0xDD,40:47,Data2
CbusOpCodeParams,0xDE,00:07,NNHigh
CbusOpCodeParams,0xDE,08:15,NNLow
CbusOpCodeParams,0xDE,00:15,NodeNumber
CbusOpCodeParams,0xDE,16:23,DNHigh
CbusOpCodeParams,0xDE,24:31,DNLow
CbusOpCodeParams,0xDE,16:31,DeviceNumber
CbusOpCodeParams,0xDE,32:39,Data1
CbusOpCodeParams,0xDE,40:47,Data2
CbusOpCodeParams,0xDE,48:55,Data3
CbusOpCodeParams,0xDF,00:07,Ext_OPC
CbusOpCodeParams,0xDF,08:15,Data1
CbusOpCodeParams,0xDF,16:23,Data2
CbusOpCodeParams,0xDF,24:31,Data3
CbusOpCodeParams,0xDF,32:39,Data4
CbusOpCodeParams,0xDF,40:47,Data5
CbusOpCodeParams,0xE0,00:07,Rep
CbusOpCodeParams,0xE0,08:15,Byte0
CbusOpCodeParams,0xE0,16:23,Byte1
CbusOpCodeParams,0xE0,24:31,Byte2
CbusOpCodeParams,0xE0,32:39,Byte3
CbusOpCodeParams,0xE0,40:47,Byte4
CbusOpCodeParams,0xE0,48:55,Byte5
CbusOpCodeParams,0xE1,00:07,Session
CbusOpCodeParams,0xE1,08:15,AddrHigh
CbusOpCodeParams,0xE1,16:23,AddrLow
CbusOpCodeParams,0xE1,08:23,DccAddress
CbusOpCodeParams,0xE1,24:31,Speed
CbusOpCodeParams,0xE1,32:39,Fn1
CbusOpCodeParams,0xE1,40:47,Fn2
CbusOpCodeParams,0xE1,48:55,Fn3
CbusOpCodeParams,0xE2,00:07,Char1
CbusOpCodeParams,0xE2,08:15,Char2
CbusOpCodeParams,0xE2,16:23,Char3
CbusOpCodeParams,0xE2,24:31,Char4
CbusOpCodeParams,0xE2,32:39,Char5
CbusOpCodeParams,0xE2,40:47,Char6
CbusOpCodeParams,0xE2,48:55,Char7
CbusOpCodeParams,0xE2,00:55,Name
CbusOpCodeParams,0xE3,00:07,NNHigh
CbusOpCodeParams,0xE3,08:15,NNLow
CbusOpCodeParams,0xE3,00:15,NodeNumber
CbusOpCodeParams,0xE3,16:23,CSNumber
CbusOpCodeParams,0xE3,24:31,CSFlags
CbusOpCodeParams,0xE3,32:39,Major
CbusOpCodeParams,0xE3,40:47,Minor
CbusOpCodeParams,0xE3,48:55,Build
CbusOpCodeParams,0xEF,00:07,Param1
CbusOpCodeParams,0xEF,08:15,Param2
CbusOpCodeParams,0xEF,16:23,Param3
CbusOpCodeParams,0xEF,24:31,Param4
CbusOpCodeParams,0xEF,32:39,Param5
CbusOpCodeParams,0xEF,40:47,Param6
CbusOpCodeParams,0xEF,48:55,Param7
CbusOpCodeParams,0xF0,00:07,NNHigh
CbusOpCodeParams,0xF0,08:15,NNLow
CbusOpCodeParams,0xF0,00:15,NodeNumber
CbusOpCodeParams,0xF0,16:23,ENHigh
CbusOpCodeParams,0xF0,24:31,ENLow
CbusOpCodeParams,0xF0,16:31,EventNumber
CbusOpCodeParams,0xF0,32:39,Data1
CbusOpCodeParams,0xF0,40:47,Data2
CbusOpCodeParams,0xF0,48:55,Data3
CbusOpCodeParams,0xF1,00:07,NNHigh
CbusOpCodeParams,0xF1,08:15,NNLow
CbusOpCodeParams,0xF1,00:15,NodeNumber
CbusOpCodeParams,0xF1,16:23,ENHigh
CbusOpCodeParams,0xF1,24:31,ENLow
CbusOpCodeParams,0xF1,16:31,EventNumber
CbusOpCodeParams,0xF1,32:39,Data1
CbusOpCodeParams,0xF1,40:47,Data2
CbusOpCodeParams,0xF1,48:55,Data3
CbusOpCodeParams,0xF2,00:07,NNHigh
CbusOpCodeParams,0xF2,08:15,NNLow
CbusOpCodeParams,0xF2,00:15,NodeNumber
CbusOpCodeParams,0xF2,16:23,EN3
CbusOpCodeParams,0xF2,24:31,EN2
CbusOpCodeParams,0xF2,32:39,EN1
CbusOpCodeParams,0xF2,40:47,EN0
CbusOpCodeParams,0xF2,16:47,FullEventNumber
CbusOpCodeParams,0xF2,48:55,ENIndex
CbusOpCodeParams,0xF3,00:07,NNHigh
CbusOpCodeParams,0xF3,08:15,NNLow
CbusOpCodeParams,0xF3,00:15,NodeNumber
CbusOpCodeParams,0xF3,16:23,ENHigh
CbusOpCodeParams,0xF3,24:31,ENLow
CbusOpCodeParams,0xF3,16:31,EventNumber
CbusOpCodeParams,0xF3,32:39,Data1
CbusOpCodeParams,0xF3,40:47,Data2
CbusOpCodeParams,0xF3,48:55,Data3
CbusOpCodeParams,0xF4,00:07,NNHigh
CbusOpCodeParams,0xF4,08:15,NNLow
CbusOpCodeParams,0xF4,00:15,NodeNumber
CbusOpCodeParams,0xF4,16:23,ENHigh
CbusOpCodeParams,0xF4,24:31,ENLow
CbusOpCodeParams,0xF4,16:31,EventNumber
CbusOpCodeParams,0xF4,32:39,Data1
CbusOpCodeParams,0xF4,40:47,Data2
CbusOpCodeParams,0xF4,48:55,Data3
CbusOpCodeParams,0xF5,00:07,NNHigh
CbusOpCodeParams,0xF5,08:15,NNLow
CbusOpCodeParams,0xF5,00:15,NodeNumber
CbusOpCodeParams,0xF5,16:23,ENHigh
CbusOpCodeParams,0xF5,24:31,ENLow
CbusOpCodeParams,0xF5,16:31,EventNumber
CbusOpCodeParams,0xF5,32:39,ENIndex
CbusOpCodeParams,0xF5,40:47,EVIndex
CbusOpCodeParams,0xF5,48:55,EVValue
CbusOpCodeParams,0xF6,00:07,NNHigh
CbusOpCodeParams,0xF6,08:15,NNLow
CbusOpCodeParams,0xF6,00:15,NodeNumber
CbusOpCodeParams,0xF6,16:23,Data1
CbusOpCodeParams,0xF6,24:31,Data2
CbusOpCodeParams,0xF6,32:39,Data3
CbusOpCodeParams,0xF6,40:47,Data4
CbusOpCodeParams,0xF6,48:55,Data5
CbusOpCodeParams,0xF7,00:07,NNHigh
CbusOpCodeParams,0xF7,08:15,NNLow
CbusOpCodeParams,0xF7,00:15,NodeNumber
CbusOpCodeParams,0xF7,16:23,Data1
CbusOpCodeParams,0xF7,24:31,Data2
CbusOpCodeParams,0xF7,32:39,Data3
CbusOpCodeParams,0xF7,40:47,Data4
CbusOpCodeParams,0xF7,48:55,Data5
CbusOpCodeParams,0xF8,00:07,NNHigh
CbusOpCodeParams,0xF8,08:15,NNLow
CbusOpCodeParams,0xF8,00:15,NodeNumber
CbusOpCodeParams,0xF8,16:23,DNHigh
CbusOpCodeParams,0xF8,24:31,DNLow
CbusOpCodeParams,0xF8,16:31,DeviceNumber
CbusOpCodeParams,0xF8,32:39,Data1
CbusOpCodeParams,0xF8,40:47,Data2
CbusOpCodeParams,0xF8,48:55,Data3
CbusOpCodeParams,0xF9,00:07,NNHigh
CbusOpCodeParams,0xF9,08:15,NNLow
CbusOpCodeParams,0xF9,00:15,NodeNumber
CbusOpCodeParams,0xF9,16:23,DNHigh
CbusOpCodeParams,0xF9,24:31,DNLow
CbusOpCodeParams,0xF9,16:31,DeviceNumber
CbusOpCodeParams,0xF9,32:39,Data1
CbusOpCodeParams,0xF9,40:47,Data2
CbusOpCodeParams,0xF9,48:55,Data3
CbusOpCodeParams,0xFA,00:07,DNHigh
CbusOpCodeParams,0xFA,08:15,DNLow
CbusOpCodeParams,0xFA,00:15,DeviceNumber
CbusOpCodeParams,0xFA,16:23,Data1
CbusOpCodeParams,0xFA,24:31,Data2
CbusOpCodeParams,0xFA,32:39,Data3
CbusOpCodeParams,0xFA,40:47,Data4
CbusOpCodeParams,0xFA,48:55,Data5
CbusOpCodeParams,0xFB,00:07,DNHigh
CbusOpCodeParams,0xFB,08:15,DNLow
CbusOpCodeParams,0xFB,00:15,DeviceNumber
CbusOpCodeParams,0xFB,16:23,Data1
CbusOpCodeParams,0xFB,24:31,Data2
CbusOpCodeParams,0xFB,32:39,Data3
CbusOpCodeParams,0xFB,40:47,Data4
CbusOpCodeParams,0xFB,48:55,Data5
CbusOpCodeParams,0xFC,00:07,DNHigh
CbusOpCodeParams,0xFC,08:15,DNLow
CbusOpCodeParams,0xFC,00:15,DeviceNumber
CbusOpCodeParams,0xFC,16:23,Data1
CbusOpCodeParams,0xFC,24:31,Data2
CbusOpCodeParams,0xFC,32:39,Data3
CbusOpCodeParams,0xFC,40:47,Data4
CbusOpCodeParams,0xFC,48:55,Data5
CbusOpCodeParams,0xFD,00:07,NNHigh
CbusOpCodeParams,0xFD,08:15,NNLow
CbusOpCodeParams,0xFD,00:15,NodeNumber
CbusOpCodeParams,0xFD,16:23,DNHigh
CbusOpCodeParams,0xFD,24:31,DNLow
CbusOpCodeParams,0xFD,16:31,DeviceNumber
CbusOpCodeParams,0xFD,32:39,Data1
CbusOpCodeParams,0xFD,40:47,Data2
CbusOpCodeParams,0xFD,48:55,Data3
CbusOpCodeParams,0xFE,00:07,NNHigh
CbusOpCodeParams,0xFE,08:15,NNLow
CbusOpCodeParams,0xFE,00:15,NodeNumber
CbusOpCodeParams,0xFE,16:23,DNHigh
CbusOpCodeParams,0xFE,24:31,DNLow
CbusOpCodeParams,0xFE,16:31,DeviceNumber
CbusOpCodeParams,0xFE,32:39,Data1
CbusOpCodeParams,0xFE,40:47,Data2
CbusOpCodeParams,0xFE,48:55,Data3
CbusOpCodeParams,0xFF,00:07,Ext_OPC
CbusOpCodeParams,0xFF,08:15,Data1
CbusOpCodeParams,0xFF,16:23,Data2
CbusOpCodeParams,0xFF,24:31,Data3
CbusOpCodeParams,0xFF,32:39,Data4
CbusOpCodeParams,0xFF,40:47,Data5
CbusOpCodeParams,0xFF,48:55,Data6

CbusOpCodeParamDef,,,
CbusOpCodeParamDef,,,The definition of a parameter name (from CbusOpCodeParams).
CbusOpCodeParamDef,,,Typically will be a standard data-type: byte/sbyte (unsigned / signed byte), char (7bit ASCII character), string, uint16/32 (unsigned 16/32 bit integer).
CbusOpCodeParamDef,,,Can also be one of the enumerations defined elsewhere in this file:
CbusOpCodeParamDef,,,CbusStmodModes, CbusParamFlags, CbusCabSigAspect0, CbusCabSigAspect1, CbusCabSigAspect2, 
CbusOpCodeParamDef,,,
CbusOpCodeParamDef,AddrHigh,byte,The high byte of a loco DCC address.
CbusOpCodeParamDef,AddrLow,byte,The low byte of a loco DCC address.
CbusOpCodeParamDef,AllocationCode,byte,An application specific allocation code.
CbusOpCodeParamDef,Aspect1,CbusCabSigAspect1,Aspect codes.
CbusOpCodeParamDef,Aspect2,CbusCabSigAspect2,Aspect codes.
CbusOpCodeParamDef,Build,byte,Build number, always 0 for a released version.
CbusOpCodeParamDef,Byte0,byte,The first byte of a DCC packet.
CbusOpCodeParamDef,Byte1,byte,The second byte of a DCC packet.
CbusOpCodeParamDef,Byte2,byte,The third byte of a DCC packet.
CbusOpCodeParamDef,Byte3,byte,The fourth byte of a DCC packet.
CbusOpCodeParamDef,Byte4,byte,The fifth byte of a DCC packet.
CbusOpCodeParamDef,Byte5,byte,The sixth byte of a DCC packat.
CbusOpCodeParamDef,CabFlags,CbusCabFlags,The Cab flags for steal / share.
CbusOpCodeParamDef,CSNumber,byte,Command station number.
CbusOpCodeParamDef,CVHigh,byte,The high byte of a DCC CV number.
CbusOpCodeParamDef,CVLow,byte,The low byte of a DCC CV number.
CbusOpCodeParamDef,CVNumber,uint16,A DCC CV number.
CbusOpCodeParamDef,CVValue,byte,The value of a DCC CV.
CbusOpCodeParamDef,Can_ID,byte,The value of a CAN ID.
CbusOpCodeParamDef,Char1,char,The first character of a module name.
CbusOpCodeParamDef,Char2,char,The second character of a module name.
CbusOpCodeParamDef,Char3,char,The third character of a module name.
CbusOpCodeParamDef,Char4,char,The fourth character of a module name.
CbusOpCodeParamDef,Char5,char,The fifth character of a module name.
CbusOpCodeParamDef,Char6,char,The sixth character of a module name.
CbusOpCodeParamDef,Char7,char,The seventh character of a module name.
CbusOpCodeParamDef,ErrorNumber,byte,The CmdErr value.
CbusOpCodeParamDef,Consist,byte,The number of a DCC consist.
CbusOpCodeParamDef,DNHigh,byte,The high byte of a Device Number.
CbusOpCodeParamDef,DNLow,byte,The low byte of a Device Number.
CbusOpCodeParamDef,DatCode,CbusCabSigAspect0,The value of the signalling type, see CbusCabSigAspect0.
CbusOpCodeParamDef,Data1,byte,The first data byte.
CbusOpCodeParamDef,Data2,byte,The second data byte.
CbusOpCodeParamDef,Data3,byte,The third data byte.
CbusOpCodeParamDef,Data4,byte,The fourth data byte.
CbusOpCodeParamDef,Data5,byte,The fifth data byte.
CbusOpCodeParamDef,Data6,byte,The sixth data byte.
CbusOpCodeParamDef,DccAddress,uint16,The full loco DCC address.
CbusOpCodeParamDef,DeviceNumber,uint16,The full Device Number.
CbusOpCodeParamDef,Div,byte,Enables and disables the Fast Clock.
CbusOpCodeParamDef,EN0,byte,The first byte of the full Event Number (including the Node Number it belongs to).
CbusOpCodeParamDef,EN1,byte,The second byte of the full Event Number (including the Node Number it belongs to).
CbusOpCodeParamDef,EN2,byte,The third byte of the full Event Number (including the Node Number it belongs to).
CbusOpCodeParamDef,EN3,byte,The fourth byte of the full Event Number (including the Node Number it belongs to).
CbusOpCodeParamDef,ENHigh,byte,The high byte of an Event Number.
CbusOpCodeParamDef,ENIndex,byte,The index of an Event Number in a modules Event table.
CbusOpCodeParamDef,ENLow,byte,The low byte of an Event Number.
CbusOpCodeParamDef,EVIndex,byte,The index into a block of Event Variables.
CbusOpCodeParamDef,EVValue,byte,The value of an Event Variable.
CbusOpCodeParamDef,Err,byte,DCC error codes.
CbusOpCodeParamDef,EvSpc,byte,The number of available Events remaining in the Node.
CbusOpCodeParamDef,EventCount,byte,The number of Events stored in the Node.
CbusOpCodeParamDef,EventNumber,uint16,The full Event Number.
CbusOpCodeParamDef,Ext_OPC,byte,The Extension Op-Code number.
CbusOpCodeParamDef,EngineFlags,byte,The engine session flags.
CbusOpCodeParamDef,NodeFlags,CbusParamFlags,The Node flags.
CbusOpCodeParamDef,CSFlags,byte,The command station flags.
CbusOpCodeParamDef,Fn1,byte,DCC function number one.
CbusOpCodeParamDef,Fn2,byte,DCC function number two.
CbusOpCodeParamDef,Fn3,byte,DCC function number three.
CbusOpCodeParamDef,Fnum,byte,The DCC engine function number.
CbusOpCodeParamDef,FullEventNumber,uint32,The full Event Number including the Node Number it belongs to.
CbusOpCodeParamDef,Hrs,byte,The number of hours.
CbusOpCodeParamDef,Index,byte,The engine index in the consist.
CbusOpCodeParamDef,MDay,byte,The day of the month.
CbusOpCodeParamDef,Major,byte,The major version number.
CbusOpCodeParamDef,ManufId,byte,The manufacturer ID.
CbusOpCodeParamDef,Minor,byte,The minor version number.
CbusOpCodeParamDef,Mins,byte,The number of minutes.
CbusOpCodeParamDef,Mode,byte,The CV programming mode to use.
CbusOpCodeParamDef,ModuleId,byte,The module ID.
CbusOpCodeParamDef,Month,CbusFstClkMonths,The month of the year.
CbusOpCodeParamDef,NNHigh,byte,The high byte of the Node Number.
CbusOpCodeParamDef,NNLow,byte,The low byte of the Node Number.
CbusOpCodeParamDef,NVIndex,byte,The index number of the Node Variable.
CbusOpCodeParamDef,NVValue,byte,The value of the Node Variable.
CbusOpCodeParamDef,Name,string,The name of a node.
CbusOpCodeParamDef,NodeNumber,uint16,The full Node Number.
CbusOpCodeParamDef,Param1,byte,The first Node parameter.
CbusOpCodeParamDef,Param2,byte,The second Node parameter.
CbusOpCodeParamDef,Param3,byte,The third Node parameter.
CbusOpCodeParamDef,Param4,byte,The fourth Node parameter.
CbusOpCodeParamDef,Param5,byte,The fifth Node parameter.
CbusOpCodeParamDef,Param6,byte,The sixth Node parameter.
CbusOpCodeParamDef,Param7,byte,The seventh Node parameter.
CbusOpCodeParamDef,ParamIndex,byte,The index number of the Node parameter.
CbusOpCodeParamDef,ParamValue,byte,The value of the Node parameter.
CbusOpCodeParamDef,Rep,byte,The number of times the DCC packet is to be broadcast.
CbusOpCodeParamDef,Session,byte,The Command Station session number.
CbusOpCodeParamDef,Speed,byte,The speed of an engine, the MSB is the direction.
CbusOpCodeParamDef,SignalledSpeed,byte,The signalled speed limit; 0xFF is disabled / not available.
CbusOpCodeParamDef,DebugStatus,byte,Freeform status byte for debugging during CBUS module development.
CbusOpCodeParamDef,ServiceModeStatus,byte,Status returned by command station/programmer at end of programming operation that does not return data.
CbusOpCodeParamDef,StmodMode,CbusStmodModes,The CAB session mode.
CbusOpCodeParamDef,Temp,sbyte,The temperature.
CbusOpCodeParamDef,WkDay,CbusFstClkWkDays,The day of the week.

CbusOpCodePriority,,,
CbusOpCodePriority,,,The MinPriority and op-code type for each individual op-code.
CbusOpCodePriority,,,
CbusOpCodePriority,,,OpCodeNumber,MinPriority,type
CbusOpCodePriority,,,MinPriority is 0: High access; 1: Above normal access; 2: Normal access; 3: low access.
CbusOpCodePriority,,,Type is: Accessory, DCC, Config, General, Signalling (note: Signalling is added speculatively).
CbusOpCodePriority,,,
CbusOpCodePriority,0x00,2,General
CbusOpCodePriority,0x01,2,General
CbusOpCodePriority,0x02,0,General
CbusOpCodePriority,0x03,1,General
CbusOpCodePriority,0x04,1,DCC
CbusOpCodePriority,0x05,1,DCC
CbusOpCodePriority,0x06,1,DCC
CbusOpCodePriority,0x07,0,General
CbusOpCodePriority,0x08,1,DCC
CbusOpCodePriority,0x09,1,DCC
CbusOpCodePriority,0x0A,0,DCC
CbusOpCodePriority,0x0C,2,Config
CbusOpCodePriority,0x0D,3,Config
CbusOpCodePriority,0x10,3,Config
CbusOpCodePriority,0x11,2,Config
CbusOpCodePriority,0x21,2,DCC
CbusOpCodePriority,0x22,2,DCC
CbusOpCodePriority,0x23,2,DCC
CbusOpCodePriority,0x30,2,General
CbusOpCodePriority,0x3F,3,General
CbusOpCodePriority,0x40,2,DCC
CbusOpCodePriority,0x41,2,DCC
CbusOpCodePriority,0x42,3,Config
CbusOpCodePriority,0x43,2,DCC
CbusOpCodePriority,0x44,2,DCC
CbusOpCodePriority,0x45,2,DCC
CbusOpCodePriority,0x46,2,DCC
CbusOpCodePriority,0x47,2,DCC
CbusOpCodePriority,0x48,2,DCC
CbusOpCodePriority,0x49,2,DCC
CbusOpCodePriority,0x4A,2,DCC
CbusOpCodePriority,0x4C,3,DCC
CbusOpCodePriority,0x4F,3,Config
CbusOpCodePriority,0x50,3,Config
CbusOpCodePriority,0x51,3,Config
CbusOpCodePriority,0x52,3,Config
CbusOpCodePriority,0x53,3,Config
CbusOpCodePriority,0x54,3,Config
CbusOpCodePriority,0x55,3,Config
CbusOpCodePriority,0x56,3,Config
CbusOpCodePriority,0x57,3,Config
CbusOpCodePriority,0x58,3,Config
CbusOpCodePriority,0x59,3,Config
CbusOpCodePriority,0x5A,3,Accessory
CbusOpCodePriority,0x5B,3,Accessory
CbusOpCodePriority,0x5C,3,Config
CbusOpCodePriority,0x5D,3,Config
CbusOpCodePriority,0x5E,3,Config
CbusOpCodePriority,0x5F,3,General
CbusOpCodePriority,0x60,2,DCC
CbusOpCodePriority,0x61,2,DCC
CbusOpCodePriority,0x63,2,DCC
CbusOpCodePriority,0x6F,3,Config
CbusOpCodePriority,0x70,3,Config
CbusOpCodePriority,0x71,3,Config
CbusOpCodePriority,0x72,3,Config
CbusOpCodePriority,0x73,3,Config
CbusOpCodePriority,0x74,3,Config
CbusOpCodePriority,0x75,3,Config
CbusOpCodePriority,0x7F,3,General
CbusOpCodePriority,0x80,2,DCC
CbusOpCodePriority,0x82,2,DCC
CbusOpCodePriority,0x83,2,DCC
CbusOpCodePriority,0x84,2,DCC
CbusOpCodePriority,0x85,2,DCC
CbusOpCodePriority,0x90,3,Accessory
CbusOpCodePriority,0x91,3,Accessory
CbusOpCodePriority,0x92,3,Accessory
CbusOpCodePriority,0x93,3,Accessory
CbusOpCodePriority,0x94,3,Accessory
CbusOpCodePriority,0x95,3,Config
CbusOpCodePriority,0x96,3,Config
CbusOpCodePriority,0x97,3,Config
CbusOpCodePriority,0x98,3,Accessory
CbusOpCodePriority,0x99,3,Accessory
CbusOpCodePriority,0x9A,3,Accessory
CbusOpCodePriority,0x9B,3,Config
CbusOpCodePriority,0x9C,3,Config
CbusOpCodePriority,0x9D,3,Accessory
CbusOpCodePriority,0x9E,3,Accessory
CbusOpCodePriority,0x9F,3,General
CbusOpCodePriority,0xA0,2,DCC
CbusOpCodePriority,0xA2,2,DCC
CbusOpCodePriority,0xB0,3,Accessory
CbusOpCodePriority,0xB1,3,Accessory
CbusOpCodePriority,0xB2,3,Config
CbusOpCodePriority,0xB3,3,Accessory
CbusOpCodePriority,0xB4,3,Accessory
CbusOpCodePriority,0xB5,3,Config
CbusOpCodePriority,0xB6,3,General
CbusOpCodePriority,0xB8,3,Accessory
CbusOpCodePriority,0xB9,3,Accessory
CbusOpCodePriority,0xBD,3,Accessory
CbusOpCodePriority,0xBE,3,Accessory
CbusOpCodePriority,0xBF,3,General
CbusOpCodePriority,0xC0,2,DCC
CbusOpCodePriority,0xC1,2,DCC
CbusOpCodePriority,0xC2,2,Signalling
CbusOpCodePriority,0xCF,3,Accessory
CbusOpCodePriority,0xD0,3,Accessory
CbusOpCodePriority,0xD1,3,Accessory
CbusOpCodePriority,0xD2,3,Config
CbusOpCodePriority,0xD3,3,Config
CbusOpCodePriority,0xD4,3,Accessory
CbusOpCodePriority,0xD5,3,Accessory
CbusOpCodePriority,0xD8,3,Accessory
CbusOpCodePriority,0xD9,3,Accessory
CbusOpCodePriority,0xDD,3,Accessory
CbusOpCodePriority,0xDE,3,Accessory
CbusOpCodePriority,0xDF,3,General
CbusOpCodePriority,0xE0,2,DCC
CbusOpCodePriority,0xE1,2,DCC
CbusOpCodePriority,0xE2,3,Config
CbusOpCodePriority,0xE3,2,DCC
CbusOpCodePriority,0xEF,3,Config
CbusOpCodePriority,0xF0,3,Accessory
CbusOpCodePriority,0xF1,3,Accessory
CbusOpCodePriority,0xF2,3,Config
CbusOpCodePriority,0xF3,3,Accessory
CbusOpCodePriority,0xF4,3,Accessory
CbusOpCodePriority,0xF5,3,Config
CbusOpCodePriority,0xF6,3,Accessory
CbusOpCodePriority,0xF7,3,Accessory
CbusOpCodePriority,0xF8,3,Accessory
CbusOpCodePriority,0xF9,3,Accessory
CbusOpCodePriority,0xFA,3,Accessory
CbusOpCodePriority,0xFB,3,Accessory
CbusOpCodePriority,0xFC,3,Accessory
CbusOpCodePriority,0xFD,3,Accessory
CbusOpCodePriority,0xFE,3,Accessory
CbusOpCodePriority,0xFF,3,General

CbusOpCodeReplyTos,,,
CbusOpCodeReplyTos,,,Defines which request OpCode should expect which response OpCode and how to determine if a specific response relates to a specific request.
CbusOpCodeReplyTos,,,The specified ParameterName on the response should be equal to the same ParameterName on the request.
CbusOpCodeReplyTos,,,If there are multiple entries, for different ParameterNames, then each one must be equal.
CbusOpCodeReplyTos,,,If the ParameterNames are different then they are separated with a colon; the lhs is for the request, the rhs for the response.
CbusOpCodeReplyTos,,,If there is no ParameterName then the response MUST apply to the request; Note, there should be a trailing comma in the definition.
CbusOpCodeReplyTos,,,RequestOpCode,ResponseOpCode,ParameterName
CbusOpCodeReplyTos,,,
CbusOpCodeReplyTos,0x0C,0xE3,
CbusOpCodeReplyTos,0x0D,0xB6
CbusOpCodeReplyTos,0x10,0xEF,
CbusOpCodeReplyTos,0x11,0xE2,
CbusOpCodeReplyTos,0x22,0xE1,Session
CbusOpCodeReplyTos,0x40,0xE1,DccAddress
CbusOpCodeReplyTos,0x41,0xE1,Consist:DccAddress
CbusOpCodeReplyTos,0x50,0x42,NodeNumber
CbusOpCodeReplyTos,0x42,0x52,NodeNumber
CbusOpCodeReplyTos,0x56,0x70,NodeNumber
CbusOpCodeReplyTos,0x57,0xF2,NodeNumber
CbusOpCodeReplyTos,0x58,0x74,NodeNumber
CbusOpCodeReplyTos,0x5A,0xF7,NodeNumber
CbusOpCodeReplyTos,0x5B,0xFB,DeviceNumber
CbusOpCodeReplyTos,0x5D,0x52,NodeNumber
